gene1	gene2	gene1_string_id	gene2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
B2M	CD1C	9606.ENSP00000497910	9606.ENSP00000357152	0	0	0	0	0.098	0.936	0.900	0.899	0.999
B2M	LCN2	9606.ENSP00000497910	9606.ENSP00000362108	0	0	0	0	0.060	0	0	0.737	0.742
B2M	HLA-DMA	9606.ENSP00000497910	9606.ENSP00000363976	0	0	0	0	0.149	0	0.720	0.377	0.838
B2M	PSMB9	9606.ENSP00000497910	9606.ENSP00000363993	0	0	0	0	0.367	0	0	0.578	0.721
B2M	PSMB8	9606.ENSP00000497910	9606.ENSP00000364016	0	0	0	0	0.389	0	0	0.703	0.811
B2M	TAP2	9606.ENSP00000497910	9606.ENSP00000364032	0	0	0	0	0.155	0.294	0.900	0.418	0.960
B2M	HLA-C	9606.ENSP00000497910	9606.ENSP00000365402	0	0	0	0	0.439	0.990	0.900	0.969	0.999
B2M	HLA-E	9606.ENSP00000497910	9606.ENSP00000365817	0	0	0	0	0.638	0.989	0.900	0.966	0.999
B2M	HLA-G	9606.ENSP00000497910	9606.ENSP00000366024	0	0	0	0	0.267	0.991	0.900	0.758	0.999
B2M	KLRC2	9606.ENSP00000497910	9606.ENSP00000371327	0	0	0	0	0.074	0.421	0.400	0.729	0.901
B2M	KIR3DL1	9606.ENSP00000497910	9606.ENSP00000375608	0	0	0	0	0.055	0.940	0.500	0.475	0.983
B2M	LILRB2	9606.ENSP00000497910	9606.ENSP00000375629	0	0	0	0	0.141	0.982	0.500	0.352	0.994
B2M	HLA-DRA	9606.ENSP00000497910	9606.ENSP00000378786	0	0	0	0.750	0.335	0	0.720	0.457	0.890
B2M	HLA-A	9606.ENSP00000497910	9606.ENSP00000379873	0	0	0	0	0.747	0.995	0.900	0.998	0.999
B2M	CST3	9606.ENSP00000497910	9606.ENSP00000381448	0	0	0	0	0.104	0	0.400	0.916	0.950
B2M	CD8A	9606.ENSP00000497910	9606.ENSP00000386559	0	0	0	0	0.092	0.967	0.500	0.888	0.998
B2M	HLA-DPA1	9606.ENSP00000497910	9606.ENSP00000393566	0	0	0	0.809	0.256	0	0.720	0.100	0.796
B2M	HLA-DMB	9606.ENSP00000497910	9606.ENSP00000398890	0	0	0	0.768	0.224	0	0.720	0.092	0.785
B2M	HLA-B	9606.ENSP00000497910	9606.ENSP00000399168	0	0	0	0	0.767	0.995	0.900	0.988	0.999
B2M	TAPBP	9606.ENSP00000497910	9606.ENSP00000404833	0	0	0	0	0.203	0.926	0.900	0.991	0.999
B2M	HLA-DPB1	9606.ENSP00000497910	9606.ENSP00000408146	0	0	0	0.797	0.167	0	0.720	0.078	0.766
B2M	CD3G	9606.ENSP00000497910	9606.ENSP00000431445	0	0	0	0	0.062	0.800	0.500	0.469	0.943
B2M	KLRC1	9606.ENSP00000497910	9606.ENSP00000438038	0	0	0	0	0.074	0.933	0.500	0.718	0.990
B2M	RPLP0	9606.ENSP00000497910	9606.ENSP00000449328	0	0	0	0	0.083	0	0	0.709	0.722
B2M	BTK	9606.ENSP00000497910	9606.ENSP00000483570	0	0	0	0	0.113	0	0.500	0.379	0.700
B2M	HLA-DOB	9606.ENSP00000497910	9606.ENSP00000496848	0	0	0	0.756	0.149	0	0.720	0.079	0.761
B2M	CD1D	9606.ENSP00000497910	9606.ENSP00000501245	0	0	0	0	0.070	0.974	0.900	0.973	0.999
B4GALT1	GLB1	9606.ENSP00000369055	9606.ENSP00000306920	0	0	0	0	0.042	0	0.900	0.327	0.929
BAIAP2	WASL	9606.ENSP00000316338	9606.ENSP00000223023	0	0	0	0	0.049	0.231	0.400	0.929	0.965
BAIAP2	VASP	9606.ENSP00000316338	9606.ENSP00000245932	0	0	0	0	0.042	0.631	0	0.966	0.986
BAIAP2	RAC2	9606.ENSP00000316338	9606.ENSP00000249071	0	0	0	0	0.087	0.338	0.900	0.322	0.953
BAIAP2	NCKIPSD	9606.ENSP00000316338	9606.ENSP00000294129	0	0	0	0	0.067	0.693	0.500	0.430	0.907
BAIAP2	WIPF1	9606.ENSP00000316338	9606.ENSP00000376330	0	0	0	0	0.044	0	0.400	0.524	0.703
BAIAP2	SRC	9606.ENSP00000316338	9606.ENSP00000362680	0	0	0	0	0.116	0.091	0.500	0.408	0.730
BAIAP2	DOCK1	9606.ENSP00000316338	9606.ENSP00000485033	0	0	0	0	0.042	0	0.500	0.508	0.743
BAIAP2	NCK1	9606.ENSP00000316338	9606.ENSP00000417273	0	0	0	0	0.042	0.424	0.500	0.669	0.896
BAIAP2	BRK1	9606.ENSP00000316338	9606.ENSP00000432472	0	0	0	0	0.042	0.567	0.400	0.649	0.901
BAIAP2	WASF3	9606.ENSP00000316338	9606.ENSP00000335055	0	0	0	0	0.049	0	0.800	0.580	0.913
BAIAP2	WAS	9606.ENSP00000316338	9606.ENSP00000365891	0	0	0	0	0.042	0	0.400	0.906	0.941
BAIAP2	CYFIP2	9606.ENSP00000316338	9606.ENSP00000479719	0	0	0	0	0.053	0.781	0.400	0.584	0.941
BAIAP2	CYFIP1	9606.ENSP00000316338	9606.ENSP00000481038	0	0	0	0	0.055	0.832	0.400	0.494	0.945
BAIAP2	NCKAP1	9606.ENSP00000316338	9606.ENSP00000354251	0	0	0	0	0.042	0.826	0.400	0.592	0.954
BAIAP2	RAC1	9606.ENSP00000316338	9606.ENSP00000348461	0	0	0	0	0.087	0.849	0.500	0.549	0.964
BAIAP2	ENAH	9606.ENSP00000316338	9606.ENSP00000355809	0	0	0	0	0.049	0.325	0.900	0.693	0.977
BAIAP2	WASF1	9606.ENSP00000316338	9606.ENSP00000376367	0	0	0	0	0.067	0.780	0.800	0.864	0.993
BAIAP2	WASF2	9606.ENSP00000316338	9606.ENSP00000483313	0	0	0	0	0.067	0.874	0.900	0.997	0.999
BAIAP2	CDC42	9606.ENSP00000316338	9606.ENSP00000497733	0	0	0	0	0.059	0.903	0.400	0.996	0.999
BATF	RORA	9606.ENSP00000286639	9606.ENSP00000261523	0	0	0	0	0.044	0.065	0.400	0.651	0.788
BATF	STAT3	9606.ENSP00000286639	9606.ENSP00000264657	0	0	0	0	0.062	0.124	0.500	0.747	0.882
BATF	IRF8	9606.ENSP00000286639	9606.ENSP00000268638	0	0	0	0	0.178	0.088	0	0.717	0.770
BATF	IL17F	9606.ENSP00000286639	9606.ENSP00000337432	0	0	0	0	0.111	0.069	0	0.707	0.736
BATF	CD8A	9606.ENSP00000286639	9606.ENSP00000386559	0	0	0	0	0.154	0	0	0.706	0.740
BATF	STAT6	9606.ENSP00000286639	9606.ENSP00000300134	0	0	0	0	0.084	0	0.500	0.480	0.741
BATF	HSP90AA1	9606.ENSP00000286639	9606.ENSP00000335153	0	0	0	0	0.051	0.051	0	0.745	0.750
BATF	HSP90AB1	9606.ENSP00000286639	9606.ENSP00000360609	0	0	0	0	0.051	0.051	0	0.745	0.750
BATF	MYC	9606.ENSP00000286639	9606.ENSP00000478887	0	0	0	0	0.099	0	0.400	0.592	0.760
BATF	HIF1A	9606.ENSP00000286639	9606.ENSP00000437955	0	0	0	0	0.055	0.070	0.400	0.606	0.764
BATF	PDCD1	9606.ENSP00000286639	9606.ENSP00000335062	0	0	0	0	0.186	0	0	0.767	0.802
BATF	BCL6	9606.ENSP00000286639	9606.ENSP00000384371	0	0	0	0	0.060	0.066	0.400	0.750	0.850
BATF	RORC	9606.ENSP00000286639	9606.ENSP00000327025	0	0	0	0	0	0.069	0.400	0.814	0.887
BATF	FOS	9606.ENSP00000286639	9606.ENSP00000306245	0	0	0	0.740	0.044	0	0.400	0.865	0.915
BATF	IRF4	9606.ENSP00000286639	9606.ENSP00000370343	0	0	0	0	0.158	0.392	0	0.992	0.995
BATF	JUNB	9606.ENSP00000286639	9606.ENSP00000303315	0	0	0	0	0.100	0.937	0.400	0.923	0.997
BATF	JUN	9606.ENSP00000286639	9606.ENSP00000360266	0	0	0	0	0.060	0.609	0	0.992	0.997
BCAP31	SEC61A1	9606.ENSP00000392330	9606.ENSP00000243253	0	0	0	0	0.075	0.331	0	0.641	0.758
BCAP31	CANX	9606.ENSP00000392330	9606.ENSP00000247461	0	0	0	0	0.078	0.599	0	0.847	0.938
BCAP31	PDIA3	9606.ENSP00000392330	9606.ENSP00000300289	0	0	0	0	0.116	0.143	0	0.638	0.702
BCAP31	ITPR1	9606.ENSP00000392330	9606.ENSP00000306253	0	0	0	0	0.049	0.162	0	0.707	0.746
BCAP31	UBE2N	9606.ENSP00000392330	9606.ENSP00000316176	0	0.872	0	0	0.066	0	0	0.115	0.885
BCAP31	CALR	9606.ENSP00000392330	9606.ENSP00000320866	0	0	0	0	0.128	0.125	0	0.689	0.742
BCAP31	HSPA5	9606.ENSP00000392330	9606.ENSP00000324173	0	0	0	0	0.097	0.423	0	0.476	0.703
BCAP31	CASP8	9606.ENSP00000392330	9606.ENSP00000351273	0	0	0	0	0.067	0.735	0.750	0.854	0.989
BCAP31	ITPR3	9606.ENSP00000392330	9606.ENSP00000363435	0	0	0	0	0.043	0.139	0	0.737	0.765
BCAP31	BCL2L1	9606.ENSP00000392330	9606.ENSP00000365230	0	0	0	0	0.062	0.510	0	0.706	0.853
BCAP31	BCL2	9606.ENSP00000392330	9606.ENSP00000381185	0	0	0	0	0.055	0.510	0	0.694	0.846
BCL10	MAPK13	9606.ENSP00000498104	9606.ENSP00000211287	0	0	0	0	0.075	0	0.900	0.167	0.916
BCL10	MAPK12	9606.ENSP00000498104	9606.ENSP00000215659	0	0	0	0	0.068	0	0.900	0.160	0.914
BCL10	MAPK1	9606.ENSP00000498104	9606.ENSP00000215832	0	0	0	0	0.112	0	0.900	0.148	0.917
BCL10	NFKBIA	9606.ENSP00000498104	9606.ENSP00000216797	0	0	0	0	0.069	0.292	0.500	0.702	0.888
BCL10	NFKB1	9606.ENSP00000498104	9606.ENSP00000226574	0	0	0	0	0.141	0	0.500	0.848	0.929
BCL10	MAPK14	9606.ENSP00000498104	9606.ENSP00000229795	0	0	0	0	0.103	0	0.900	0.192	0.921
BCL10	TRAF2	9606.ENSP00000498104	9606.ENSP00000247668	0	0	0	0	0.064	0.788	0	0.423	0.875
BCL10	MAPK3	9606.ENSP00000498104	9606.ENSP00000263025	0	0	0	0	0.087	0	0.900	0.265	0.927
BCL10	PRKCQ	9606.ENSP00000498104	9606.ENSP00000263125	0	0	0	0	0	0.510	0.500	0.901	0.973
BCL10	BIRC3	9606.ENSP00000498104	9606.ENSP00000263464	0	0	0	0	0.060	0.832	0	0.624	0.935
BCL10	RPS27A	9606.ENSP00000498104	9606.ENSP00000272317	0	0	0	0	0.042	0.422	0.500	0.071	0.708
BCL10	REL	9606.ENSP00000498104	9606.ENSP00000295025	0	0	0	0	0.097	0	0.500	0.616	0.811
BCL10	CLEC7A	9606.ENSP00000498104	9606.ENSP00000302569	0	0	0	0	0.123	0	0	0.799	0.816
BCL10	NFKBIB	9606.ENSP00000498104	9606.ENSP00000312988	0	0	0	0	0	0	0.500	0.528	0.753
BCL10	UBE2N	9606.ENSP00000498104	9606.ENSP00000316176	0	0	0	0	0.042	0.292	0.500	0.738	0.899
BCL10	MAPK11	9606.ENSP00000498104	9606.ENSP00000333685	0	0	0	0	0.071	0	0.900	0.125	0.911
BCL10	RBCK1	9606.ENSP00000498104	9606.ENSP00000348632	0	0	0	0	0.047	0.640	0	0.432	0.788
BCL10	CASP8	9606.ENSP00000498104	9606.ENSP00000351273	0	0	0	0	0.148	0.292	0.900	0.984	0.998
BCL10	TAB2	9606.ENSP00000498104	9606.ENSP00000356426	0	0	0	0	0.044	0	0.500	0.619	0.802
BCL10	MAP3K7	9606.ENSP00000498104	9606.ENSP00000358335	0	0	0	0	0.055	0.345	0.900	0.607	0.972
BCL10	CHUK	9606.ENSP00000498104	9606.ENSP00000359424	0	0	0	0	0.099	0.626	0.900	0.843	0.994
BCL10	CARD9	9606.ENSP00000498104	9606.ENSP00000360797	0	0	0	0	0.082	0.811	0.900	0.998	0.999
BCL10	SYK	9606.ENSP00000498104	9606.ENSP00000364898	0	0	0	0	0.111	0.091	0	0.868	0.884
BCL10	DDX58	9606.ENSP00000498104	9606.ENSP00000369213	0	0	0	0	0.100	0	0	0.893	0.899
BCL10	MAPK8	9606.ENSP00000498104	9606.ENSP00000378974	0	0	0	0	0.047	0.094	0.900	0.254	0.926
BCL10	CARD11	9606.ENSP00000498104	9606.ENSP00000380150	0	0	0	0	0.049	0.926	0.900	0.999	0.999
BCL10	MAP2K7	9606.ENSP00000498104	9606.ENSP00000381070	0	0	0	0	0	0.301	0	0.729	0.802
BCL10	BCL2	9606.ENSP00000498104	9606.ENSP00000381185	0	0	0	0	0.086	0	0	0.770	0.780
BCL10	RELA	9606.ENSP00000498104	9606.ENSP00000384273	0	0	0	0	0.081	0.422	0.500	0.551	0.864
BCL10	MAPK9	9606.ENSP00000498104	9606.ENSP00000394560	0	0	0	0	0	0.298	0.900	0.530	0.964
BCL10	MIB2	9606.ENSP00000498104	9606.ENSP00000426103	0	0	0	0	0	0.301	0	0.916	0.938
BCL10	IKBKB	9606.ENSP00000498104	9606.ENSP00000430684	0	0	0	0	0.104	0.736	0.900	0.876	0.996
BCL10	TRAF6	9606.ENSP00000498104	9606.ENSP00000433623	0	0	0	0	0.118	0.295	0.900	0.994	0.999
BCL10	BIRC2	9606.ENSP00000498104	9606.ENSP00000477613	0	0	0	0	0.055	0.605	0	0.582	0.831
BCL10	IKBKG	9606.ENSP00000498104	9606.ENSP00000483825	0	0	0	0	0.049	0.849	0.900	0.980	0.999
BCL10	FYB1	9606.ENSP00000498104	9606.ENSP00000493623	0	0	0	0	0.047	0.292	0	0.732	0.803
BCL10	PRKCB	9606.ENSP00000498104	9606.ENSP00000496129	0	0	0	0	0.105	0	0.500	0.718	0.862
BCL10	MALT1	9606.ENSP00000498104	9606.ENSP00000497997	0	0	0	0	0.099	0.998	0.900	0.999	0.999
BCL2	CD4	9606.ENSP00000381185	9606.ENSP00000011653	0	0	0	0	0.068	0.125	0	0.816	0.837
BCL2	CD22	9606.ENSP00000381185	9606.ENSP00000085219	0	0	0	0	0.118	0.141	0	0.677	0.734
BCL2	PPP2R5B	9606.ENSP00000381185	9606.ENSP00000164133	0	0	0	0	0	0	0.900	0.100	0.906
BCL2	MAPK1	9606.ENSP00000381185	9606.ENSP00000215832	0	0	0	0	0.086	0.292	0.900	0.586	0.969
BCL2	HMOX1	9606.ENSP00000381185	9606.ENSP00000216117	0	0	0	0	0	0	0	0.856	0.856
BCL2	NFKBIA	9606.ENSP00000381185	9606.ENSP00000216797	0	0	0	0	0.057	0.045	0	0.724	0.730
BCL2	CTSZ	9606.ENSP00000381185	9606.ENSP00000217131	0	0	0	0	0.077	0	0.900	0.127	0.912
BCL2	MMP2	9606.ENSP00000381185	9606.ENSP00000219070	0	0	0	0	0	0	0	0.716	0.716
BCL2	CTSH	9606.ENSP00000381185	9606.ENSP00000220166	0	0	0	0	0.090	0	0.900	0.107	0.911
BCL2	PPP2CB	9606.ENSP00000381185	9606.ENSP00000221138	0	0	0	0	0	0.051	0.900	0.078	0.904
BCL2	CD79A	9606.ENSP00000381185	9606.ENSP00000221972	0	0	0	0	0.148	0	0	0.668	0.705
BCL2	C5	9606.ENSP00000381185	9606.ENSP00000223642	0	0	0	0	0	0	0.720	0.118	0.742
BCL2	NFKB1	9606.ENSP00000381185	9606.ENSP00000226574	0	0	0	0	0.114	0.045	0	0.803	0.818
BCL2	IL2	9606.ENSP00000381185	9606.ENSP00000226730	0	0	0	0	0.044	0	0	0.758	0.758
BCL2	CTSC	9606.ENSP00000381185	9606.ENSP00000227266	0	0	0	0	0.055	0	0.900	0.172	0.914
BCL2	CCND1	9606.ENSP00000381185	9606.ENSP00000227507	0	0	0	0	0.052	0	0	0.957	0.958
BCL2	CDKN1B	9606.ENSP00000381185	9606.ENSP00000228872	0	0	0	0	0.126	0	0	0.673	0.702
BCL2	IFNG	9606.ENSP00000381185	9606.ENSP00000229135	0	0	0	0	0.092	0	0	0.783	0.795
BCL2	MAPK14	9606.ENSP00000381185	9606.ENSP00000229795	0	0	0	0	0.062	0	0	0.694	0.701
BCL2	CTSD	9606.ENSP00000381185	9606.ENSP00000236671	0	0	0	0	0	0	0.900	0.514	0.949
BCL2	PDZD11	9606.ENSP00000381185	9606.ENSP00000239666	0	0	0	0	0.048	0	0.720	0	0.722
BCL2	LGALS3	9606.ENSP00000381185	9606.ENSP00000254301	0	0	0	0	0.052	0	0	0.915	0.915
BCL2	KRAS	9606.ENSP00000381185	9606.ENSP00000256078	0	0	0	0	0	0.294	0	0.813	0.862
BCL2	CTSV	9606.ENSP00000381185	9606.ENSP00000259470	0	0	0	0	0.073	0	0.900	0.270	0.926
BCL2	PPP2R5A	9606.ENSP00000381185	9606.ENSP00000261461	0	0	0	0	0.042	0.292	0.900	0.538	0.964
BCL2	CDH1	9606.ENSP00000381185	9606.ENSP00000261769	0	0	0	0	0	0	0	0.736	0.736
BCL2	PIK3C3	9606.ENSP00000381185	9606.ENSP00000262039	0	0	0	0	0.050	0.069	0	0.975	0.976
BCL2	CREBBP	9606.ENSP00000381185	9606.ENSP00000262367	0	0	0	0	0.049	0	0	0.737	0.739
BCL2	MAPK3	9606.ENSP00000381185	9606.ENSP00000263025	0	0	0	0	0.067	0	0.900	0.852	0.985
BCL2	EP300	9606.ENSP00000381185	9606.ENSP00000263253	0	0	0	0	0.049	0	0.500	0.747	0.869
BCL2	IL1B	9606.ENSP00000381185	9606.ENSP00000263341	0	0	0	0	0.055	0	0	0.805	0.808
BCL2	C9	9606.ENSP00000381185	9606.ENSP00000263408	0	0	0	0	0	0	0.720	0.146	0.750
BCL2	C6	9606.ENSP00000381185	9606.ENSP00000263413	0	0	0	0	0	0	0.720	0	0.720
BCL2	BIRC3	9606.ENSP00000381185	9606.ENSP00000263464	0	0	0	0	0.055	0.051	0	0.710	0.717
BCL2	IL7	9606.ENSP00000381185	9606.ENSP00000263851	0	0	0	0	0.087	0	0	0.706	0.720
BCL2	STAT3	9606.ENSP00000381185	9606.ENSP00000264657	0	0	0	0	0	0.056	0.750	0.840	0.959
BCL2	TP53	9606.ENSP00000381185	9606.ENSP00000269305	0	0	0	0	0.103	0.869	0.900	0.999	0.999
BCL2	SOD1	9606.ENSP00000381185	9606.ENSP00000270142	0	0	0	0	0	0.329	0.900	0.976	0.998
BCL2	CTSK	9606.ENSP00000381185	9606.ENSP00000271651	0	0	0	0	0.079	0	0.900	0.285	0.928
BCL2	STAT6	9606.ENSP00000381185	9606.ENSP00000300134	0	0	0	0	0.049	0.056	0.500	0.541	0.766
BCL2	FADD	9606.ENSP00000381185	9606.ENSP00000301838	0	0	0	0	0	0	0	0.745	0.745
BCL2	MAP2K1	9606.ENSP00000381185	9606.ENSP00000302486	0	0	0	0	0.083	0	0	0.738	0.749
BCL2	IRS1	9606.ENSP00000381185	9606.ENSP00000304895	0	0	0	0	0.042	0.292	0	0.709	0.785
BCL2	IL7R	9606.ENSP00000381185	9606.ENSP00000306157	0	0	0	0	0.075	0	0	0.733	0.742
BCL2	FOS	9606.ENSP00000381185	9606.ENSP00000306245	0	0	0	0	0	0	0	0.784	0.784
BCL2	ITPR1	9606.ENSP00000381185	9606.ENSP00000306253	0	0	0	0	0.082	0.510	0	0.992	0.996
BCL2	PRKACA	9606.ENSP00000381185	9606.ENSP00000309591	0	0	0	0	0	0	0	0.706	0.706
BCL2	CD34	9606.ENSP00000381185	9606.ENSP00000310036	0	0	0	0	0.062	0	0.720	0.808	0.945
BCL2	CTSF	9606.ENSP00000381185	9606.ENSP00000310832	0	0	0	0	0	0	0.900	0.114	0.907
BCL2	CASP3	9606.ENSP00000381185	9606.ENSP00000311032	0	0	0	0	0.098	0.354	0	0.980	0.987
BCL2	PPP2R1B	9606.ENSP00000381185	9606.ENSP00000311344	0	0	0	0	0	0	0.900	0.167	0.913
BCL2	CASP2	9606.ENSP00000381185	9606.ENSP00000312664	0	0	0	0	0.086	0.292	0	0.687	0.780
BCL2	C7	9606.ENSP00000381185	9606.ENSP00000322061	0	0	0	0	0.045	0	0.720	0	0.721
BCL2	HSPA5	9606.ENSP00000381185	9606.ENSP00000324173	0	0	0	0	0	0	0	0.738	0.738
BCL2	PPP2R1A	9606.ENSP00000381185	9606.ENSP00000324804	0	0	0	0	0	0	0.900	0.203	0.916
BCL2	PSEN1	9606.ENSP00000381185	9606.ENSP00000326366	0	0	0	0	0	0.510	0	0.617	0.804
BCL2	CASP9	9606.ENSP00000381185	9606.ENSP00000330237	0	0	0	0	0.091	0.125	0	0.938	0.946
BCL2	H3C13	9606.ENSP00000381185	9606.ENSP00000333277	0	0	0	0	0.067	0.050	0.500	0.618	0.808
BCL2	HSP90AA1	9606.ENSP00000381185	9606.ENSP00000335153	0	0	0	0	0.060	0.510	0	0.859	0.929
BCL2	PPP2R5E	9606.ENSP00000381185	9606.ENSP00000337641	0	0	0	0	0.044	0	0.900	0.125	0.909
BCL2	FOXO3	9606.ENSP00000381185	9606.ENSP00000339527	0	0	0	0	0	0	0	0.730	0.730
BCL2	STAT5A	9606.ENSP00000381185	9606.ENSP00000341208	0	0	0	0	0.072	0.056	0	0.760	0.772
BCL2	CTSL	9606.ENSP00000381185	9606.ENSP00000345344	0	0	0	0	0.073	0	0.900	0.320	0.931
BCL2	CTSB	9606.ENSP00000381185	9606.ENSP00000345672	0	0	0	0	0.055	0	0.900	0.490	0.947
BCL2	FN1	9606.ENSP00000381185	9606.ENSP00000346839	0	0	0	0	0	0	0	0.785	0.785
BCL2	CASP8	9606.ENSP00000381185	9606.ENSP00000351273	0	0	0	0	0.086	0.648	0	0.954	0.984
BCL2	H3C12	9606.ENSP00000381185	9606.ENSP00000352252	0	0	0	0	0.067	0.050	0.500	0.600	0.799
BCL2	C8A	9606.ENSP00000381185	9606.ENSP00000354458	0	0	0	0	0	0	0.720	0	0.720
BCL2	MTOR	9606.ENSP00000381185	9606.ENSP00000354558	0	0	0	0	0	0	0	0.765	0.765
BCL2	BECN1	9606.ENSP00000381185	9606.ENSP00000355231	0	0	0	0	0	0.996	0.900	0.998	0.999
BCL2	PRKN	9606.ENSP00000381185	9606.ENSP00000355865	0	0	0	0	0	0.380	0	0.544	0.705
BCL2	PTGS2	9606.ENSP00000381185	9606.ENSP00000356438	0	0	0	0	0	0	0	0.745	0.745
BCL2	FASLG	9606.ENSP00000381185	9606.ENSP00000356694	0	0	0	0	0.049	0	0	0.809	0.811
BCL2	CTSS	9606.ENSP00000381185	9606.ENSP00000357981	0	0	0	0	0.091	0	0.900	0.459	0.946
BCL2	MCL1	9606.ENSP00000381185	9606.ENSP00000358022	0	0	0	0.625	0	0.536	0	0.514	0.764
BCL2	NRAS	9606.ENSP00000381185	9606.ENSP00000358548	0	0	0	0	0	0.045	0	0.763	0.764
BCL2	CHUK	9606.ENSP00000381185	9606.ENSP00000359424	0	0	0	0	0.093	0.292	0	0.732	0.813
BCL2	PRKACB	9606.ENSP00000381185	9606.ENSP00000359719	0	0	0	0	0.043	0	0	0.706	0.707
BCL2	JUN	9606.ENSP00000381185	9606.ENSP00000360266	0	0	0	0	0.047	0	0	0.927	0.927
BCL2	C8B	9606.ENSP00000381185	9606.ENSP00000360281	0	0	0	0	0.057	0	0.720	0	0.724
BCL2	HSP90AB1	9606.ENSP00000381185	9606.ENSP00000360609	0	0	0	0	0.060	0	0	0.770	0.775
BCL2	PTEN	9606.ENSP00000381185	9606.ENSP00000361021	0	0	0	0	0.049	0.057	0	0.810	0.815
BCL2	MMP9	9606.ENSP00000381185	9606.ENSP00000361405	0	0	0	0	0.087	0	0	0.794	0.804
BCL2	SRC	9606.ENSP00000381185	9606.ENSP00000362680	0	0	0	0	0.067	0	0	0.856	0.860
BCL2	TLR4	9606.ENSP00000381185	9606.ENSP00000363089	0	0	0	0	0.055	0	0	0.720	0.724
BCL2	ITPR3	9606.ENSP00000381185	9606.ENSP00000363435	0	0	0	0	0.043	0.292	0	0.991	0.993
BCL2	BCL2L1	9606.ENSP00000381185	9606.ENSP00000365230	0	0	0	0.894	0	0.863	0.900	0.984	0.999
BCL2	PRKACG	9606.ENSP00000381185	9606.ENSP00000366488	0	0	0	0	0	0	0	0.700	0.700
BCL2	CYBB	9606.ENSP00000381185	9606.ENSP00000367851	0	0	0	0	0.109	0	0	0.684	0.706
BCL2	FOXO1	9606.ENSP00000381185	9606.ENSP00000368880	0	0	0	0	0.058	0	0	0.694	0.700
BCL2	CD99	9606.ENSP00000381185	9606.ENSP00000370588	0	0	0	0	0.055	0	0	0.720	0.724
BCL2	JAK2	9606.ENSP00000381185	9606.ENSP00000371067	0	0	0	0	0.085	0	0	0.707	0.720
BCL2	SQSTM1	9606.ENSP00000381185	9606.ENSP00000374455	0	0	0	0	0	0.510	0	0.633	0.812
BCL2	BCL2L11	9606.ENSP00000381185	9606.ENSP00000376943	0	0	0	0	0.060	0.956	0.900	0.999	0.999
BCL2	KEAP1	9606.ENSP00000381185	9606.ENSP00000377245	0	0	0	0	0	0.292	0	0.892	0.920
BCL2	MAPK8	9606.ENSP00000381185	9606.ENSP00000378974	0	0	0	0	0.094	0.287	0.900	0.713	0.979
BCL2	BIRC2	9606.ENSP00000381185	9606.ENSP00000477613	0	0	0	0	0.048	0.051	0	0.710	0.715
BCL2	IL10	9606.ENSP00000381185	9606.ENSP00000412237	0	0	0	0	0	0	0	0.718	0.718
BCL2	IKBKB	9606.ENSP00000381185	9606.ENSP00000430684	0	0	0	0	0.105	0.292	0	0.604	0.727
BCL2	PECAM1	9606.ENSP00000381185	9606.ENSP00000457421	0	0	0	0	0.065	0.125	0	0.722	0.752
BCL2	CCL3	9606.ENSP00000381185	9606.ENSP00000477908	0	0	0	0	0.079	0	0	0.743	0.753
BCL2	CTNNB1	9606.ENSP00000381185	9606.ENSP00000495360	0	0	0	0	0.051	0	0	0.779	0.781
BCL2	FBXO10	9606.ENSP00000381185	9606.ENSP00000403802	0	0	0	0	0.042	0.071	0	0.776	0.783
BCL2	MME	9606.ENSP00000381185	9606.ENSP00000418525	0	0	0	0	0.053	0	0	0.791	0.793
BCL2	IKBKG	9606.ENSP00000381185	9606.ENSP00000483825	0	0	0	0	0.055	0.292	0	0.732	0.805
BCL2	CASP1	9606.ENSP00000381185	9606.ENSP00000433138	0	0	0	0	0.067	0.125	0	0.794	0.817
BCL2	CDKN1A	9606.ENSP00000381185	9606.ENSP00000384849	0	0	0	0	0.087	0	0	0.811	0.820
BCL2	CD8A	9606.ENSP00000381185	9606.ENSP00000386559	0	0	0	0	0.066	0	0	0.827	0.831
BCL2	IL6	9606.ENSP00000381185	9606.ENSP00000385675	0	0	0	0	0.057	0	0	0.866	0.868
BCL2	TNF	9606.ENSP00000381185	9606.ENSP00000398698	0	0	0	0	0.080	0.076	0	0.876	0.885
BCL2	RAF1	9606.ENSP00000381185	9606.ENSP00000401888	0	0	0	0	0.051	0.625	0	0.723	0.892
BCL2	RELA	9606.ENSP00000381185	9606.ENSP00000384273	0	0	0	0	0	0.292	0	0.862	0.898
BCL2	CTSO	9606.ENSP00000381185	9606.ENSP00000414904	0	0	0	0	0.067	0	0.900	0.062	0.904
BCL2	BCL6	9606.ENSP00000381185	9606.ENSP00000384371	0	0	0	0	0.049	0	0	0.906	0.906
BCL2	PPP2R5D	9606.ENSP00000381185	9606.ENSP00000417963	0	0	0	0	0	0	0.900	0.129	0.909
BCL2	PPP2R5C	9606.ENSP00000381185	9606.ENSP00000412324	0	0	0	0	0	0	0.900	0.149	0.911
BCL2	CREB1	9606.ENSP00000381185	9606.ENSP00000387699	0	0	0	0	0.061	0	0.750	0.708	0.925
